scan_id,domain,hostname,ip,port,service_name,service_version,protocol,subdomain,vulnerability_name,vulnerability_severity,vulnerability_cve,timestamp
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.orange-par1.v18.lscache8.c.youtube.com,,,,,,o-o.preferred.orange-par1.v18.lscache8.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.orange-par1.v24.lscache3.c.youtube.com,,,,,,o-o.preferred.orange-par1.v24.lscache3.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.orange-par1.v9.lscache4.c.youtube.com,,,,,,o-o.preferred.orange-par1.v9.lscache4.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.ord12s15.v18.lscache5.c.youtube.com,,,,,,o-o.preferred.ord12s15.v18.lscache5.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.oteglobe-ath1.v16.lscache2.c.youtube.com,,,,,,o-o.preferred.oteglobe-ath1.v16.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.par08s01.v17.lscache4.c.youtube.com,,,,,,o-o.preferred.par08s01.v17.lscache4.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.par08s01.v19.lscache7.c.youtube.com,,,,,,o-o.preferred.par08s01.v19.lscache7.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.par08s01.v21.lscache2.c.youtube.com,,,,,,o-o.preferred.par08s01.v21.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.par08s01.v7.lscache8.c.youtube.com,,,,,,o-o.preferred.par08s01.v7.lscache8.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.par08s01.v9.lscache7.c.youtube.com,,,,,,o-o.preferred.par08s01.v9.lscache7.c.youtube.com,,,,2025-12-05T11:12:03.947020
